r2_score_train_0,r2_score_test_0,r2_score_train_1,r2_score_test_1,r2_score_train_2,r2_score_test_2
,,0.6489509239667642,0.5954679228466746,,
,,,,0.5972168118507859,0.4206191601246631
0.4896930610307324,0.5464741031202031,,,,
,,0.6494733307707465,0.6085636660941736,,
,,,,0.6039890483210777,0.4398424448598744
0.5261478563227706,0.3523717342128957,,,,
,,0.6492443624317163,0.6005113912854099,,
,,,,0.5819820067791555,0.519775710666955
0.4885979483801358,0.5445674247080696,,,,
,,0.5964796037865971,0.7261345326757807,,
,,,,0.5357293532400771,0.6066675176836496
0.4949894492893636,0.5407508856436937,,,,
,,0.6481316053375071,0.6048121807336329,,
,,,,0.5918044221438351,0.476917466587616
0.517640098056527,0.3731162124861064,,,,
,,0.6532081019996633,0.53182073382454,,
,,,,0.6106440403541701,0.330151943149177
0.4830682067643008,0.5819740554210436,,,,
,,0.6710456623395805,0.427595089163071,,
,,,,0.5794391376719805,0.5535334371914407
0.5239347069904554,0.4029622933528557,,,,
,,0.6197451464618062,0.7060682244060255,,
,,,,0.5219980172706469,0.7316591701089067
0.5056063452214798,0.4677323275276199,,,,
,,0.6198625186339057,0.709637531191971,,
,,,,0.59803709254573,0.4699249503288425
0.5181938480805746,0.4464664947869796,,,,
,,0.6388577156705086,0.644290821820682,,
,,,,0.6136324364838466,0.3657352930783083
0.4930351726816951,0.5393935847345492,,,,
,,0.626230394571107,0.683343291714166,,
,,,,0.6102159353705143,0.368718614089482
0.4876119260312146,0.531778627653319,,,,
,,0.6427666321565848,0.6014125172404097,,
,,,,0.6356241288014701,-0.0038246058955035
0.5000196166941931,0.5028881275701442,,,,
,,0.6202645314758986,0.7252359022093788,,
,,,,0.5485114662410859,0.6359635758724298
0.4892935195729115,0.5404075244274875,,,,
,,0.6195772320480212,0.7063072461296375,,
,,,,0.5817974210676107,0.5621584757223976
0.5307134422137183,0.3850989071739311,,,,
,,0.66085958444952,0.5584303624694396,,
,,,,0.5970909109984928,0.3970765203907537
0.4892047649116692,0.543921678766776,,,,
,,0.6644336990396222,0.5330450403027865,,
,,,,0.5772474738578506,0.5321071499203993
0.5013010895268948,0.4627741321583185,,,,
,,0.6456121507579293,0.6164444473110882,,
,,,,0.6133633163406109,0.4253493004255123
0.5066232698719434,0.4758251019491789,,,,
,,0.6326753235753712,0.6578144086275698,,
,,,,0.5570837994515734,0.6792929562321408
0.4956261052579171,0.5050663350082016,,,,
,,0.6279685505029373,0.6623740129354536,,
,,,,0.5775608771425592,0.5615217786002145
0.5011462333362808,0.4834991647169722,,,,
,,0.6124753068955533,0.7241284265591599,,
,,,,0.6436371071085711,0.3332098739087781
0.5094346348303902,0.4472521417205527,,,,
,,0.6136968295813927,0.7382461858991192,,
,,,,0.6033046942980971,0.4512722874520471
0.4880478841088037,0.5551945633721331,,,,
,,0.6416602078942344,0.6272958830159494,,
,,,,0.6454115743397415,0.2606043666770378
0.5158286770069018,0.4456256445745378,,,,
,,0.6336607503733442,0.6639052495716713,,
,,,,0.5744525635789817,0.5448848699036737
0.4985927831936635,0.5010682509775461,,,,
,,0.6340697864851643,0.6653349836371366,,
,,,,0.5407985804750999,0.7105783003786594
0.4998858260185779,0.5055183016455029,,,,
,,0.6706128037401301,0.5423331149257388,,
,,,,0.5996252492451141,0.3063995787417763
0.4799670938968581,0.5893725476133606,,,,
,,0.6630957509218074,0.5137844430184746,,
,,,,0.5999423542873008,0.4745203543615846
0.5172075105397107,0.4083480877123517,,,,
,,0.6280156874731646,0.6753985936426599,,
,,,,0.5949710194617117,0.464588719163126
0.5175765983748085,0.429040388198317,,,,
,,0.617625610583304,0.7283747025819984,,
,,,,0.5943609862542828,0.4668801826619938
0.5162245462976531,0.4164163981446434,,,,
,,0.6383807268525403,0.6381195604136107,,
,,,,0.6117079444616553,0.3550076281881372
0.4938383780892936,0.5352240130030761,,,,
,,0.6368171562519012,0.6476219576267701,,
,,,,0.6504929928081862,0.266755865975573
0.5028876077642361,0.4858144340290857,,,,
,,0.678012459205158,0.2862433563353485,,
,,,,0.5788571366278052,0.5272074820808696
0.512046779872728,0.4209332056033104,,,,
,,0.6557028432721685,0.5707642157160971,,
,,,,0.5921429106031072,0.1726261376413529
0.4975121099813212,0.5098784225726134,,,,
,,0.6182123508261621,0.6854901084425338,,
,,,,0.5818973782255439,0.5494926320256657
0.4974211469227078,0.4995237068402756,,,,
,,0.6592736622682049,0.556990567010006,,
,,,,0.5909488211919067,0.4632727483656176
0.5166862291189149,0.4012062709017653,,,,
,,0.6023340905663387,0.7275482619579056,,
,,,,0.6364646019160408,0.3511977451509858
0.5249385066175525,0.4096365202940891,,,,
,,0.6739959436020397,0.444219996588622,,
,,,,0.6142786401424075,0.424884971589259
0.5379172527126042,0.2454153990156785,,,,
,,0.6341183553578361,0.6738475651221745,,
,,,,0.5469494503569327,0.6147903177641367
0.4993214520135821,0.4996204657303746,,,,
,,0.6159452888223969,0.7046069200423469,,
,,,,0.598282153435544,0.4736936760507214
0.4879157805622716,0.557787451887232,,,,
,,0.6222969747478402,0.7007724607197774,,
,,,,0.6327568867720004,0.3159151846612714
0.4977595736156794,0.4907184734801322,,,,
,,0.6246100878162468,0.7181531862412398,,
,,,,0.5725292912073942,0.5796782934792428
0.5067022878953306,0.4712061234672098,,,,
,,0.6401852114048756,0.6319381647371387,,
,,,,0.5738849662604182,0.5916424428080145
0.5185820048835329,0.4250616524803404,,,,
,,0.6498606247724286,0.5573218429741207,,
,,,,0.5840953420525858,0.5514911692198634
0.526312955477699,0.3624425642465984,,,,
,,0.6323611313193448,0.6707891386305164,,
,,,,0.5450586699289777,0.7038754880757114
0.4977113111301829,0.4836940963998626,,,,
,,0.6778826198564732,0.4679015104935035,,
,,,,0.5900496206478315,0.4985775966602219
0.5092334771650755,0.468987417907863,,,,
,,0.6155152562477815,0.7278449891342115,,
,,,,0.5687232290298316,0.5876647282710219
0.5176258680234939,0.4098379726772633,,,,
,,0.64240654629161,0.6251541493403145,,
,,,,0.5675238970584322,0.5873752269458283
0.5008588645210026,0.5127979997701687,,,,
,,0.6370127631384468,0.6455046805937241,,
,,,,0.5902969050505967,0.5037365933656521
0.550830175473999,0.2333894622461985,,,,
,,0.6508711850989184,0.5884722008528307,,
,,,,0.5553961061293957,0.6356972629422396
0.5399587255450193,0.2908840472117423,,,,
,,0.6385923565484468,0.6383810013828053,,
,,,,0.6109920802048847,0.4127494678551233
0.5013448456575305,0.4976601902616905,,,,
,,0.6450566531204713,0.6168002147881586,,
,,,,0.5978976165361434,0.4829198088965648
0.4981967203344799,0.5074875865642979,,,,
,,0.7106860282285423,0.136061937142093,,
,,,,0.598612408156939,0.465369357560913
0.4989535385899867,0.5100661725338098,,,,
,,0.6469583744144689,0.6040263950600127,,
,,,,0.6102774854087862,0.4448857187826712
0.5059929382820948,0.4815153214965437,,,,
,,0.6937046865972498,0.3038095377412926,,
,,,,0.6097019512476122,0.448833249535325
0.494035244804654,0.5418701742183737,,,,
,,0.6356540204470502,0.6572770584909596,,
,,,,0.5792453682882617,0.5408047846118873
0.500608786040676,0.4972238383947568,,,,
,,0.6557140624391703,0.5605164187352822,,
,,,,0.5831878152711296,0.4785275742257121
0.4942552401468608,0.5230518218091473,,,,
,,0.6644051911546445,0.393842920696553,,
,,,,0.5442151569427861,0.661611906410729
0.5428611435539666,0.3589406509899799,,,,
,,0.6468842280456885,0.6147836504102417,,
,,,,0.6266682901761272,0.3167569907698506
0.5553810095433794,0.208887184390845,,,,
,,0.6461256803510791,0.6001407512688351,,
,,,,0.5448984206126262,0.683101285120746
0.5105875207057589,0.4523413601973948,,,,
,,0.6314662973159502,0.6568770155037398,,
,,,,0.5767756474246178,0.5553729453323966
0.5279474070983683,0.3731032883938925,,,,
,,0.6397120688587544,0.6303773556642713,,
,,,,0.5667703385390923,0.5953691882947834
0.5321638720437689,0.372935036479873,,,,
,,0.636542684449474,0.6535670451264529,,
,,,,0.5749150444151667,0.5516254082923711
0.5199156777382581,0.4068323724848887,,,,
,,0.625530438104144,0.6685550492627962,,
,,,,0.5865929659711939,0.5075762655037735
0.5034342806025882,0.4936080481874759,,,,
,,0.6640322937691922,0.5487949692502183,,
,,,,0.5510653156139436,0.6530006891982609
0.518387549863706,0.4254024774736901,,,,
,,0.6359556785659766,0.6418115106202726,,
,,,,0.6221619542126302,0.0856921546002768
0.4954780066089385,0.5235630059079888,,,,
,,0.6389467832676945,0.6404814443983735,,
,,,,0.5705895047018517,0.5886843447801972
0.5095321301166644,0.4644651231163612,,,,
,,0.6457969165396267,0.6212704195745156,,
,,,,0.5521107918709608,0.6038936948818612
0.4964603595026222,0.5171242779005121,,,,
,,0.6234712095450995,0.6909030004614181,,
,,,,0.5676181398555871,0.6009956080797997
0.5258391543429091,0.4201680043853653,,,,
,,0.6534810988090919,0.5468597772577826,,
,,,,0.578878486986388,0.5106818219218532
0.4720640398752728,0.564729113286069,,,,
,,0.6769669475615294,0.4731526909843881,,
,,,,0.6330945133735404,0.2178325741159019
0.5516690530508215,0.139024055114412,,,,
,,0.6494092507590321,0.5799945810645684,,
,,,,0.5741339880790931,0.5828638165334166
0.5282826614159584,0.3832957867581246,,,,
,,0.6452068264114436,0.5824902022299763,,
,,,,0.5782179460321852,0.5477578100882186
0.4972763288606948,0.485868846656957,,,,
,,0.650386830421728,0.5884628368051474,,
,,,,0.5815173459365617,0.5272765824871213
0.4830860383625288,0.6049353243133879,,,,
,,0.6350892461618649,0.6545339963647931,,
,,,,0.5992115398476284,0.4331025874582608
0.5176563966062462,0.417051311178509,,,,
,,0.6845803363097573,0.4692986889949653,,
,,,,0.635856044452155,0.0385866021039001
0.5558554473677154,0.3437207732765522,,,,
,,0.6384809924307082,0.6429322958132083,,
,,,,0.564201008871692,0.6389845055101532
0.4967855174603565,0.5069807043840444,,,,
,,0.6769885504525077,0.4900057468896076,,
,,,,0.5919722948281454,0.4367632837708725
0.5099138811648337,0.4488402744743551,,,,
,,0.6515343634556316,0.5707523853881216,,
,,,,0.619022942833379,0.1665619447771253
0.4983998607874687,0.4974451313319971,,,,
,,0.6629617302126882,0.492311716001138,,
,,,,0.5995603092869988,0.4147353585912944
0.5027085186923061,0.4684837325311319,,,,
,,0.6408952783902448,0.6357735716290787,,
,,,,0.5538671574393811,0.6181797317460038
0.4701696728822717,0.5903099882507739,,,,
,,0.6357277610562825,0.6467678789510174,,
,,,,0.5969498918904574,0.4559229390754558
0.4847910693130182,0.5582320513820217,,,,
,,0.6423739912437778,0.6311562364295946,,
,,,,0.5872098963366211,0.4481410427354585
0.5640544521800712,0.2239135394053317,,,,
,,0.6120110521752338,0.7031262464676572,,
,,,,0.5984691545648178,0.5023859917106338
0.5194295287856394,0.3683717232623169,,,,
,,0.6418654046994572,0.6173561508115004,,
,,,,0.5984415575685413,0.441606497645443
0.5250209127169518,0.3149465215607563,,,,
,,0.6528497358820735,0.5653908946969268,,
,,,,0.5719714043089456,0.5470767622877182
0.5022552972150691,0.4712461852073111,,,,
,,0.651795579961647,0.4964740771206143,,
,,,,0.6028341401930635,0.4625087268299283
0.4834423306805199,0.558703987867586,,,,
,,0.6267051443550213,0.6694628967562697,,
,,,,0.5612130927090689,0.6405118912717112
0.4777961020721523,0.5939792750877659,,,,
,,0.6378860997610172,0.6448435942175927,,
,,,,0.6163026021873184,0.3178308173558483
0.4963174704505397,0.5115886644670639,,,,
,,0.5943692558979918,0.7626217140897651,,
,,,,0.6438091351454289,0.1523884376996167
0.5086839859941763,0.4674476321125479,,,,
,,0.6336388092149585,0.655009577988852,,
,,,,0.6125142014356223,0.1690234221849952
0.4929777478274406,0.5442514689576097,,,,
,,0.6273011524575545,0.6606157879258859,,
,,,,0.5640649243201286,0.5977200408633495
0.5133171662689006,0.4419632575996717,,,,
,,0.6360488199781911,0.6447536572838333,,
,,,,0.5986212604621264,0.4701535702305193
0.4877116894652268,0.4837779569508779,,,,
,,0.6325967670789965,0.6446658839120545,,
,,,,0.587002123727137,0.4845321663430051
0.502331472868677,0.4896670765137514,,,,
,,0.6715722922673224,0.454607651088546,,
,,,,0.5449361251812816,0.6414206872759511
0.5155753108962768,0.4051037136433704,,,,
,,0.6112005678636043,0.7105884756396479,,
,,,,0.5295924376724341,0.698858659026781
0.5267287180357326,0.3885199567573507,,,,
,,0.6342194453706724,0.6712005824834325,,
,,,,0.5618422243442718,0.59057018848341
0.498020069166023,0.5066923355585504,,,,
,,0.6258784005215666,0.6491826781547849,,
,,,,0.584329534522888,0.538088107388366
0.5357209142861583,0.3934090895719883,,,,
,,0.642267250609345,0.6046998392458763,,
,,,,0.5734274228714696,0.5962064033148915
0.4801272081418324,0.5498996829771281,,,,
,,0.7068140076744078,0.2191964333324474,,
,,,,0.6063544245064951,0.46328905818145
0.5532859172648898,0.2910971997944932,,,,
,,0.6763978238031068,0.5040578807949638,,
,,,,0.5696431578447531,0.5761982329687364
0.5146114067143512,0.4467310645772592,,,,
,,0.6198449051107392,0.6894325104954155,,
,,,,0.6034964521755262,0.4409211563966103
0.4990465908430979,0.5034994558731041,,,,
,,0.6271235166430771,0.6527530563224089,,
,,,,0.5535286692261541,0.6451197429272022
0.4831766820865135,0.5552712247394599,,,,
,,0.7121068498712664,0.3735381460852475,,
,,,,0.5385064241829088,0.6977800372019909
0.4834559982678328,0.5713883970948752,,,,
,,0.6318109904442794,0.6906936473407594,,
,,,,0.5586363915714221,0.617174294068634
0.5064208652466649,0.4789371562216752,,,,
,,0.6365157672091408,0.6577676487442632,,
,,,,0.5511618063983644,0.6136972959967657
0.5051922522543377,0.4772235962778732,,,,
,,0.6810452009970412,0.4873955203477539,,
,,,,0.5506947562264485,0.6517741932757044
0.5434002095075425,0.3280601392638321,,,,
,,0.6530013847072147,0.5746729687340102,,
,,,,0.5571064539119506,0.6644139144776339
0.4855731092189609,0.5723489170085785,,,,
,,0.6137785939598186,0.6913725159016848,,
,,,,0.5740327462773995,0.5771484216753658
0.527595216743366,0.3888457983540252,,,,
,,0.6814605404956018,0.5120162744736119,,
,,,,0.5266942582338229,0.6430678327079562
0.4896622458312901,0.5340184962855372,,,,
,,0.6457839719258642,0.591088190338966,,
,,,,0.5535434004533885,0.6135671666402811
0.520708009665616,0.3824493901969371,,,,
,,0.6563566898859334,0.5636049889908135,,
,,,,0.5597873408360601,0.6119534861544005
0.5000446946603481,0.4922500195413447,,,,
,,0.649350781902214,0.5960476354724955,,
,,,,0.5646614529980638,0.5928057817088427
0.4785754843554228,0.6052314305912113,,,,
,,0.6616216562398407,0.5195321537504403,,
,,,,0.6106292114259262,0.3422511281188989
0.494374988315538,0.5047228284830498,,,,
,,0.6712280372433559,0.4017379832136144,,
,,,,0.580997310818046,0.556164267958688
0.5347000330084617,0.3100020138685728,,,,
,,0.6673500945273272,0.5121874507158528,,
,,,,0.5993365283666099,0.4230639622764873
0.5164150559405678,0.4278827733805652,,,,
,,0.641866153034798,0.6283398647554209,,
,,,,0.5513806006762711,0.6180688709753168
0.5040849709803858,0.488062782494879,,,,
,,0.6426339442368209,0.614825538602548,,
,,,,0.6335530703132188,0.3046554666160774
0.5111044361985407,0.4488180001622338,,,,
,,0.6400794564762914,0.6320541387309433,,
,,,,0.5389898533618362,0.6540835536449735
0.5532582386657361,0.3414758909079622,,,,
,,0.6716109051782346,0.5340022287463246,,
,,,,0.6204449664183949,0.4207293637292052
0.4810101999463668,0.5524490153050932,,,,
,,0.6557563382648829,0.5689976138032697,,
,,,,0.5674073969736892,0.6003182160989504
0.5054553436913536,0.4746228107918083,,,,
,,0.6496574838892121,0.6027881340496315,,
,,,,0.5753858642225834,0.5708862214030556
0.4957212089177517,0.5186087360671483,,,,
,,0.611348456734045,0.7350475305136683,,
,,,,0.587663987120272,0.5273900023247557
0.5287512955670094,0.2626090241510411,,,,
,,0.648856216603427,0.5891532509275575,,
,,,,0.5767594085064327,0.5698954906337217
0.5189165537687321,0.405904298050732,,,,
,,0.662483788324,0.5086773681931072,,
,,,,0.6023881234516677,0.4798903114939156
0.5496636881772852,0.3410636786135124,,,,
,,0.6522371179858233,0.5284178577064524,,
,,,,0.5875131613601359,0.5000792073651363
0.467846355869022,0.588086568684793,,,,
,,0.6400337093456852,0.6380348250161103,,
,,,,0.5678015654348249,0.547958127641879
0.4979348783761376,0.4987275487164677,,,,
,,0.6638149863798346,0.5553628464406593,,
,,,,0.5493251576242182,0.6948486156724485
0.5304154600403195,0.3896662075301501,,,,
,,0.6379743500114965,0.6483010297100993,,
,,,,0.5792586903559565,0.5504499767751913
0.4843041889368417,0.5102483717795023,,,,
,,0.6579001822329298,0.53361402287914,,
,,,,0.5657173296317295,0.6190929788273059
0.4915526087030883,0.5215759427457165,,,,
,,0.6767838166106017,0.467597210179381,,
,,,,0.5665479999836159,0.578639398727061
0.5062373664600097,0.4858774507012577,,,,
,,0.6948796196334779,0.3480682852031429,,
,,,,0.589076641669646,0.3911661119395674
0.5068823531769485,0.4537389505666622,,,,
,,0.655433007877136,0.5721602694273659,,
,,,,0.6224934570690775,0.3943206032008738
0.4888935391767735,0.5498459029031078,,,,
,,0.666831312594041,0.513771703809686,,
,,,,0.5519077995976682,0.6587783007455332
0.5263468647369101,0.2657436173393813,,,,
,,0.6612043839355157,0.3873889519542922,,
,,,,0.6053013515882691,0.3542423643036084
0.4902330321503975,0.5502416177548288,,,,
,,0.6582252179962657,0.5564551886822001,,
,,,,0.6063725042350832,0.4205141609070649
0.4997060587835704,0.4985257028409365,,,,
,,0.6366117947972829,0.6443035965523225,,
,,,,0.5464733155911139,0.6862002655371164
0.5127994046229807,0.4207413937574761,,,,
,,0.6889475314071346,0.2825491157466755,,
,,,,0.59518848482191,0.4003157282029285
0.5159538187011532,0.4257097695144185,,,,
,,0.6572641945200831,0.5290273188705314,,
,,,,0.610249986198813,0.2915213904149829
0.4777463261254079,0.5994214371240523,,,,
,,0.6548083119950976,0.5465449803500603,,
,,,,0.5792405920935324,0.5445933540789281
0.4946776830722269,0.5222220130231626,,,,
,,0.6578588523253869,0.5670102533209803,,
,,,,0.6010128573813317,0.4487929389234453
0.5250944520586811,0.4026288434264943,,,,
,,0.6273941480239373,0.6877602303560781,,
,,,,0.58374647966045,0.5123740814871414
0.4904829476217495,0.5604935632173634,,,,
,,0.6463349462194474,0.6122023765222061,,
,,,,0.6133615780256484,0.4538594715133427
0.5218957542943108,0.3888348564132612,,,,
,,0.6688191743902501,0.4732976689603746,,
,,,,0.5435862714632234,0.6563154568043231
0.4941670814643599,0.5002029943415196,,,,
,,0.6779245492400907,0.5310430324700726,,
,,,,0.6253145380015851,0.1868676767697525
0.5130417692875319,0.4445997469073415,,,,
,,0.6558227027440625,0.5916191839702206,,
,,,,0.6032519089849143,0.3172712173936232
0.4954548276171355,0.5279121769826318,,,,
,,0.6496989268505773,0.5933585182476047,,
,,,,0.5633276754453138,0.639886925629805
0.4773262016877099,0.5530265004217227,,,,
,,0.6347480572654249,0.6583310446020826,,
,,,,0.6228330899190146,0.3386100625866648
0.5095870457932389,0.4639922306864232,,,,
,,0.652605764911406,0.5426545511074357,,
,,,,0.573216059550671,0.566158763567923
0.499146122265089,0.5040217126264219,,,,
,,0.6601573011861592,0.5074958452046174,,
,,,,0.6282806004241277,0.1890723203361862
0.5209391639079779,0.4225661120365195,,,,
,,0.6867706742602924,0.466940682929568,,
,,,,0.6126385518551536,0.3248939430738629
0.4678494962904348,0.5671287492412569,,,,
,,0.667497647670667,0.4880577664036387,,
,,,,0.587457375872397,0.5149424603994459
0.5444132700228093,0.3421864867480855,,,,
,,0.6626574335337445,0.4889261616656921,,
,,,,0.5551509584119503,0.6519367896785933
0.5066055162470006,0.4715206933254873,,,,
,,0.6165079900823913,0.7279125507434318,,
,,,,0.5929320532161606,0.499073545227878
0.5040154293836798,0.4504455642660786,,,,
,,0.6489043154945026,0.6103590043721107,,
,,,,0.5901002236041828,0.520775811536409
0.5404715166122407,0.3692150286637292,,,,
,,0.6182218567534035,0.7207696559198545,,
,,,,0.5834567129464816,0.5283593483334403
0.4952942233426242,0.5151433008120821,,,,
,,0.6251201227452924,0.7020567763572554,,
,,,,0.5897977061029135,0.4781542089997362
0.489826997962794,0.5138322806874475,,,,
,,0.6412921042561164,0.6261455341441111,,
,,,,0.6072784909970255,0.4079499872598372
0.5218111517449984,0.3732867398660748,,,,
,,0.6547540294121672,0.5817119745847239,,
,,,,0.6113529998964038,0.2601032130756008
0.5352113470394109,0.3141486863650621,,,,
,,0.6350530165811056,0.6658947910393269,,
,,,,0.576701829999158,0.5544330434699816
0.5055904263258795,0.4860913052137109,,,,
,,0.603601089860749,0.7410427381886704,,
,,,,0.5939270101811283,0.5087828060728721
0.5018499969569596,0.4937564384398162,,,,
,,0.6659115405625614,0.5681526828164366,,
,,,,0.6148614529811236,0.3037320258592464
0.5218281319774087,0.4058666658604712,,,,
,,0.6411717652928565,0.638090034648702,,
,,,,0.6236419349079094,0.2429091297435445
0.5545754402704899,0.3240923574521419,,,,
,,0.6591741075914581,0.4848361447990338,,
,,,,0.5909123964169543,0.3837211457669544
0.4817321087252001,0.5130092080343972,,,,
,,0.629628902811674,0.6631714359394081,,
,,,,0.5951735743845488,0.4977140267715534
0.4962230905701964,0.5274307077027125,,,,
,,0.6311859336449799,0.6738987274605153,,
,,,,0.6075987177139253,0.3598294351168308
0.4877790832929561,0.5544859715984162,,,,
,,0.6345497945606745,0.6704298310634641,,
,,,,0.5826913298193985,0.5535941390347268
0.4937033718787463,0.523003283168127,,,,
,,0.649698645858026,0.6009462315615917,,
,,,,0.617504689463287,0.4072584539534027
0.5075144868309491,0.4554820051366431,,,,
,,0.6746566225300688,0.2500991747643515,,
,,,,0.5411617854525557,0.5816729257705069
0.5163425914169776,0.4181328322235652,,,,
,,0.6672133217928984,0.4588040195991766,,
,,,,0.6141133069961637,0.4103726580966949
0.5218176649391095,0.4312291170554982,,,,
,,0.6729094491708321,0.4691595533517578,,
,,,,0.6091626526480576,0.4070777539693926
0.5143886221674088,0.3771717285384768,,,,
,,0.6532702950336058,0.5649381725152987,,
,,,,0.5818855507944983,0.4571954703231095
0.5524397753979391,0.2265012763373843,,,,
,,0.6646439319100231,0.4731522384561774,,
,,,,0.5485774640232137,0.6141153271387595
0.5047701023951027,0.4706864996161468,,,,
,,0.6484888823523078,0.5871497744256328,,
,,,,0.606662267504154,0.4549835036250779
0.5107432244287753,0.4654173567806803,,,,
,,0.649667456841688,0.6054164868760699,,
,,,,0.5872453059314677,0.4112463063023059
0.4942865120835462,0.5167695510752643,,,,
,,0.6558337104785532,0.5688236321376116,,
,,,,0.607709730901337,0.4488142054929327
0.5264608720444525,0.3639531287264159,,,,
,,0.6811637656453713,0.2820461989674734,,
,,,,0.568294812077243,0.5768351531232796
0.5032541154765524,0.4615182510828606,,,,
,,0.6523685276171138,0.5473574602433415,,
,,,,0.6007303717217973,0.3329269684603287
0.5146690284651102,0.4394556730191266,,,,
,,0.6528026683511189,0.5626319641415072,,
,,,,0.5823653000402421,0.5295073423908983
0.4833003194220432,0.5658799859653656,,,,
,,0.6395798007644791,0.6409770422412252,,
,,,,0.5841015653066293,0.4984080106162607
0.4822006305461983,0.5614241307328367,,,,
,,0.6171217417582386,0.7369172706798996,,
,,,,0.6025952922471116,0.3721667193502044
0.5331939735499531,0.3136349970536691,,,,
,,0.6510933550844288,0.5790739117486492,,
,,,,0.588431344472927,0.3259055801100888
0.5215927886773353,0.3809043276088885,,,,
,,0.65589286300927,0.5460663604394298,,
,,,,0.5794857189714597,0.531396065062139
0.4835573482784915,0.5498385702906873,,,,
,,0.6649051930505667,0.4757147853102212,,
,,,,0.6498386676352577,0.328063629262373
0.500585213881537,0.4683773521623047,,,,
,,0.6281320361181992,0.7060331830400544,,
,,,,0.5890436005159534,0.5072156163697097
0.5155149205910232,0.4377363124143222,,,,
,,0.6187409312125898,0.7076887302385197,,
,,,,0.587559205225038,0.5023173799265112
0.5209775823832897,0.4310240795945679,,,,
,,0.644845290116508,0.613928798049476,,
,,,,0.5916204886626178,0.5009010757837383
0.5359776056996729,0.3720570101657022,,,,
,,0.676550753805061,0.3475300692459212,,
,,,,0.6057170576944838,0.2784114877451217
0.4955305564477097,0.4846351947658102,,,,
,,0.6612755886655891,0.4892713660304028,,
,,,,0.5588154120057492,0.6113876211108287
0.5369443178636168,0.3424578457382587,,,,
,,0.6700760125142919,0.5112981158832839,,
,,,,0.5760966489729563,0.580731067927809
0.5132584581392986,0.4572192561439073,,,,
,,0.633794049070852,0.6708077886449113,,
,,,,0.5755861508227813,0.5544265548538558
0.512273622955369,0.4370574131750616,,,,
,,0.6439866422210916,0.6167370026391221,,
,,,,0.651459397165253,0.3377892741983321
0.5024260926043334,0.4784375181675235,,,,
,,0.6356805338215508,0.655262774331786,,
,,,,0.5964252126402321,0.4427746463971833
0.5267748573061498,0.329194094605876,,,,
,,0.6412616784367394,0.621690992961232,,
,,,,0.6315717961695062,0.2642982992715811
0.5137692707262627,0.3910545328649429,,,,
,,0.6393505902712756,0.6380894769226111,,
,,,,0.5633852977244739,0.5977952542574333
0.5298879222371952,0.3801719039731938,,,,
,,0.6092654496453132,0.7057084892396273,,
,,,,0.5743649349342179,0.5485866050554609
0.4892787465964372,0.5732330304264468,,,,
,,0.6422799088232041,0.6264336626534551,,
,,,,0.5849548294654453,0.540528550220226
0.4999530229314411,0.4825087171503712,,,,
,,0.6149549165138043,0.7247723329916756,,
,,,,0.5979513464678103,0.4996990298947333
0.5192589094747806,0.4258706888540723,,,,
,,0.6294175601598369,0.6908394741040853,,
,,,,0.5643589316564799,0.6024767862537269
0.4847672906128654,0.5428849633123054,,,,
,,0.6324740746873159,0.6533420866322142,,
,,,,0.5806823845282709,0.4810119719154349
0.5093213857912834,0.4599410507635763,,,,
,,0.6451647064843671,0.6173051540466628,,
,,,,0.637876624997959,0.3773402392024174
0.5308099088094913,0.3900126774862782,,,,
,,0.6547630434111209,0.5682477880842653,,
,,,,0.5853446102308392,0.4985230847276465
0.5069518117388052,0.4782891868891652,,,,
,,0.6542920361554789,0.5488619458319357,,
,,,,0.6122301666844688,0.3950519352316626
0.5277455739953898,0.3389922709345966,,,,
,,0.6404764616897582,0.6211529269349712,,
,,,,0.5828130064052397,0.5264758635920639
0.5086355514922349,0.4632455278017681,,,,
,,0.6688891059642735,0.5152274730919492,,
,,,,0.5493872342608381,0.6529627568923444
0.4962648559517103,0.504163859649891,,,,
,,0.6562471631389368,0.512893097464074,,
,,,,0.6026480935249314,0.4031759872019866
0.5047065990112873,0.4784814286639278,,,,
,,0.6426906896194646,0.5927783125087935,,
,,,,0.6443454645351602,0.2413480294265562
0.5250872247025964,0.4077710480883795,,,,
,,0.6292891433043561,0.6755939275111815,,
,,,,0.5719525178930945,0.5989007285953705
0.4869974458155716,0.534225938104958,,,,
,,0.6399487886388728,0.6337306778493692,,
,,,,0.6306335661924503,0.2880130429078608
0.5090521576510525,0.4404879159139758,,,,
,,0.6534507562804256,0.5776241726407014,,
,,,,0.5680911063600018,0.6197049652866342
0.4895704278649763,0.5423303523427098,,,,
,,0.6501596597694889,0.591406483661854,,
,,,,0.5935413717593307,0.515432970506854
0.4927762494526565,0.5235821324041896,,,,
,,0.6455329642514258,0.6064307030498286,,
,,,,0.5778025586742894,0.5501800060473472
0.4971062084439116,0.5065970424909523,,,,
,,0.631915340866483,0.6716952107196241,,
,,,,0.6118500938609526,0.4223472245609871
0.526502532552684,0.3121572978180609,,,,
,,0.6475168776022877,0.5972461915049051,,
,,,,0.6255781238243673,0.3989090109605167
0.5072506274538793,0.4744401985752998,,,,
,,0.6418077382151957,0.6350900873039758,,
,,,,0.5943677545522511,0.4386279826489949
0.5088220418148823,0.4629185734377353,,,,
,,0.6708975053463215,0.4447928775169869,,
